trip_id,line_id,line_name,date,day_of_week,is_weekend,planned_departure,actual_departure,departure_delay_min,planned_duration_min,actual_duration_min,total_delay_min,num_stops,weather_condition,temperature_c,precipitation_mm,wind_speed_kmh,humidity_pct,traffic_level,speed_factor,bus_capacity,avg_occupancy_pct
TRP-09104,L02,Sanayi - Hastane,2025-03-21,4,0,2025-03-21 19:15:00,2025-03-21 19:15:00,0,24.6,40.2,15.6,11,clear,22.6,0,16.3,75.4,high,0.612,60,89.9
TRP-09105,L02,Sanayi - Hastane,2025-03-21,4,0,2025-03-21 19:30:00,2025-03-21 19:30:00,0,24.6,65.4,40.8,11,snow,23.3,5.5,32.0,41.9,high,0.376,60,96.4
TRP-09106,L02,Sanayi - Hastane,2025-03-21,4,0,2025-03-21 19:45:00,2025-03-21 19:46:48,1.8,24.6,39.0,14.4,11,clear,4.6,0,13.9,39.1,high,0.63,60,32.2
TRP-09107,L02,Sanayi - Hastane,2025-03-21,4,0,2025-03-21 20:00:00,2025-03-21 20:00:00,0,24.6,41.9,17.3,11,fog,26.6,0,11.0,66.3,moderate,0.587,60,46.6
TRP-09108,L02,Sanayi - Hastane,2025-03-21,4,0,2025-03-21 20:15:00,2025-03-21 20:16:30,1.5,24.6,66.5,41.9,11,rain,17.3,17.9,6.6,73.5,congested,0.37,60,95.3
TRP-09109,L02,Sanayi - Hastane,2025-03-21,4,0,2025-03-21 20:30:00,2025-03-21 20:30:00,0,24.6,25.9,1.3,11,clear,17.2,0,14.3,53.6,low,0.95,60,50.1
TRP-09110,L02,Sanayi - Hastane,2025-03-21,4,0,2025-03-21 20:45:00,2025-03-21 20:47:06,2.1,24.6,30.5,5.9,11,clear,20.9,0,3.5,51.8,moderate,0.807,60,63.1
TRP-09111,L02,Sanayi - Hastane,2025-03-21,4,0,2025-03-21 21:00:00,2025-03-21 21:00:00,0,24.6,28.5,3.9,11,rain,24.1,10.0,1.6,40.5,low,0.862,60,79.9
TRP-09112,L02,Sanayi - Hastane,2025-03-21,4,0,2025-03-21 21:15:00,2025-03-21 21:15:00,0,24.6,34.9,10.3,11,rain,10.6,0.2,10.0,76.1,moderate,0.704,60,48.6
TRP-09113,L02,Sanayi - Hastane,2025-03-21,4,0,2025-03-21 21:30:00,2025-03-21 21:31:54,1.9,24.6,32.0,7.4,11,cloudy,28.7,0,3.8,60.7,moderate,0.769,60,61.4
TRP-09114,L02,Sanayi - Hastane,2025-03-21,4,0,2025-03-21 21:45:00,2025-03-21 21:45:00,0,24.6,61.5,36.9,11,clear,28.8,0,5.0,38.8,congested,0.4,60,88.3
TRP-09115,L02,Sanayi - Hastane,2025-03-21,4,0,2025-03-21 22:00:00,2025-03-21 22:02:42,2.7,24.6,28.8,4.2,11,clear,35.5,0,6.2,54.0,moderate,0.853,60,67.6
TRP-09116,L02,Sanayi - Hastane,2025-03-21,4,0,2025-03-21 22:15:00,2025-03-21 22:15:00,0,24.6,23.0,-1.6,11,clear,13.3,0,17.0,46.9,low,1.068,60,48.8
TRP-09117,L02,Sanayi - Hastane,2025-03-21,4,0,2025-03-21 22:30:00,2025-03-21 22:30:00,0,24.6,29.4,4.8,11,cloudy,5.0,0,4.2,79.5,moderate,0.836,60,20.5
TRP-09118,L02,Sanayi - Hastane,2025-03-21,4,0,2025-03-21 22:45:00,2025-03-21 22:49:42,4.7,24.6,24.6,0.0,11,clear,20.4,0,13.6,70.7,low,1.002,60,96.9
TRP-09119,L03,Baglar - Carsi,2025-03-21,4,0,2025-03-21 05:30:00,2025-03-21 05:30:00,0,22.8,35.0,12.2,9,fog,14.0,0,1.3,56.4,moderate,0.651,60,28.0
TRP-09120,L03,Baglar - Carsi,2025-03-21,4,0,2025-03-21 05:40:00,2025-03-21 05:43:12,3.2,22.8,28.1,5.3,9,clear,21.1,0,12.0,58.8,moderate,0.81,60,26.8
TRP-09121,L03,Baglar - Carsi,2025-03-21,4,0,2025-03-21 05:50:00,2025-03-21 05:51:24,1.4,22.8,22.1,-0.7,9,clear,29.1,0,3.9,42.9,low,1.031,60,80.2
TRP-09122,L03,Baglar - Carsi,2025-03-21,4,0,2025-03-21 06:00:00,2025-03-21 06:00:00,0,22.8,61.5,38.7,9,rain,21.5,19.0,2.1,93.9,congested,0.371,60,95.3
TRP-09123,L03,Baglar - Carsi,2025-03-21,4,0,2025-03-21 06:10:00,2025-03-21 06:10:00,0,22.8,25.6,2.8,9,rain,33.4,1.8,1.8,36.1,low,0.889,60,54.5
TRP-09124,L03,Baglar - Carsi,2025-03-21,4,0,2025-03-21 06:20:00,2025-03-21 06:21:12,1.2,22.8,32.3,9.5,9,wind,18.7,0,25.8,37.0,moderate,0.705,60,55.1
TRP-09125,L03,Baglar - Carsi,2025-03-21,4,0,2025-03-21 06:30:00,2025-03-21 06:32:36,2.6,22.8,28.4,5.6,9,cloudy,29.7,0,12.4,35.6,moderate,0.803,60,17.6
TRP-09126,L03,Baglar - Carsi,2025-03-21,4,0,2025-03-21 06:40:00,2025-03-21 06:41:24,1.4,22.8,28.0,5.2,9,clear,34.8,0,9.8,94.4,moderate,0.813,60,40.8
TRP-09127,L03,Baglar - Carsi,2025-03-21,4,0,2025-03-21 06:50:00,2025-03-21 06:52:48,2.8,22.8,27.6,4.8,9,rain,4.7,9.3,7.0,58.8,low,0.827,60,44.2
TRP-09128,L03,Baglar - Carsi,2025-03-21,4,0,2025-03-21 07:00:00,2025-03-21 07:00:00,0,22.8,39.0,16.2,9,clear,13.6,0,12.8,37.2,high,0.585,60,31.6
TRP-09129,L03,Baglar - Carsi,2025-03-21,4,0,2025-03-21 07:10:00,2025-03-21 07:12:54,2.9,22.8,35.3,12.5,9,clear,10.5,0,5.9,92.0,high,0.645,60,84.6
TRP-09130,L03,Baglar - Carsi,2025-03-21,4,0,2025-03-21 07:20:00,2025-03-21 07:24:12,4.2,22.8,80.6,57.8,9,snow,31.9,8.0,47.6,43.5,congested,0.283,60,81.7
TRP-09131,L03,Baglar - Carsi,2025-03-21,4,0,2025-03-21 07:30:00,2025-03-21 07:30:00,0,22.8,40.4,17.6,9,cloudy,16.7,0,1.0,91.4,high,0.564,60,53.6
TRP-09132,L03,Baglar - Carsi,2025-03-21,4,0,2025-03-21 07:40:00,2025-03-21 07:40:00,0,22.8,56.6,33.8,9,clear,2.8,0,9.7,67.3,congested,0.403,60,26.5
TRP-09133,L03,Baglar - Carsi,2025-03-21,4,0,2025-03-21 07:50:00,2025-03-21 07:51:30,1.5,22.8,41.8,19.0,9,rain,16.2,7.2,17.5,54.8,high,0.546,60,31.0
TRP-09134,L03,Baglar - Carsi,2025-03-21,4,0,2025-03-21 08:00:00,2025-03-21 08:00:00,0,22.8,35.8,13.0,9,cloudy,31.4,0,5.4,90.7,high,0.637,60,97.3
TRP-09135,L03,Baglar - Carsi,2025-03-21,4,0,2025-03-21 08:10:00,2025-03-21 08:10:00,0,22.8,36.3,13.5,9,clear,13.7,0,17.9,74.2,high,0.628,60,33.6
TRP-09136,L03,Baglar - Carsi,2025-03-21,4,0,2025-03-21 08:20:00,2025-03-21 08:23:48,3.8,22.8,29.0,6.2,9,clear,14.6,0,15.0,71.1,moderate,0.787,60,49.8
TRP-09137,L03,Baglar - Carsi,2025-03-21,4,0,2025-03-21 08:30:00,2025-03-21 08:33:42,3.7,22.8,42.5,19.7,9,snow,0.2,18.5,7.7,30.3,moderate,0.536,60,31.8
TRP-09138,L03,Baglar - Carsi,2025-03-21,4,0,2025-03-21 08:40:00,2025-03-21 08:40:00,0,22.8,57.0,34.2,9,clear,35.1,0,9.2,92.3,congested,0.4,60,52.9
TRP-09139,L03,Baglar - Carsi,2025-03-21,4,0,2025-03-21 08:50:00,2025-03-21 08:50:00,0,22.8,39.2,16.4,9,clear,19.8,0,16.3,66.6,high,0.582,60,87.2
TRP-09140,L03,Baglar - Carsi,2025-03-21,4,0,2025-03-21 09:00:00,2025-03-21 09:00:00,0,22.8,51.6,28.8,9,clear,35.0,0,12.0,84.7,congested,0.442,60,73.8
TRP-09141,L03,Baglar - Carsi,2025-03-21,4,0,2025-03-21 09:10:00,2025-03-21 09:10:00,0,22.8,37.6,14.8,9,cloudy,15.3,0,11.3,93.6,high,0.607,60,15.0
TRP-09142,L03,Baglar - Carsi,2025-03-21,4,0,2025-03-21 09:20:00,2025-03-21 09:20:00,0,22.8,23.9,1.1,9,clear,13.1,0,9.0,50.0,low,0.955,60,58.1
TRP-09143,L03,Baglar - Carsi,2025-03-21,4,0,2025-03-21 09:30:00,2025-03-21 09:30:00,0,22.8,35.1,12.3,9,fog,21.8,0,8.9,78.3,moderate,0.649,60,76.2
TRP-09144,L03,Baglar - Carsi,2025-03-21,4,0,2025-03-21 09:40:00,2025-03-21 09:40:00,0,22.8,42.8,20.0,9,snow,30.8,3.0,35.1,86.0,moderate,0.533,60,81.2
TRP-09145,L03,Baglar - Carsi,2025-03-21,4,0,2025-03-21 09:50:00,2025-03-21 09:50:00,0,22.8,52.7,29.9,9,cloudy,9.1,0,2.4,86.0,congested,0.433,60,21.4
TRP-09146,L03,Baglar - Carsi,2025-03-21,4,0,2025-03-21 10:00:00,2025-03-21 10:00:00,0,22.8,36.0,13.2,9,fog,33.8,0,16.1,59.3,moderate,0.633,60,80.3
TRP-09147,L03,Baglar - Carsi,2025-03-21,4,0,2025-03-21 10:10:00,2025-03-21 10:17:48,7.8,22.8,28.0,5.2,9,clear,27.3,0,9.2,86.7,moderate,0.814,60,19.0
TRP-09148,L03,Baglar - Carsi,2025-03-21,4,0,2025-03-21 10:20:00,2025-03-21 10:27:18,7.3,22.8,22.2,-0.6,9,cloudy,6.3,0,15.3,96.8,low,1.027,60,62.2
TRP-09149,L03,Baglar - Carsi,2025-03-21,4,0,2025-03-21 10:30:00,2025-03-21 10:36:06,6.1,22.8,42.0,19.2,9,rain,14.1,19.4,0.5,51.5,high,0.543,60,39.5
TRP-09150,L03,Baglar - Carsi,2025-03-21,4,0,2025-03-21 10:40:00,2025-03-21 10:40:00,0,22.8,22.7,-0.1,9,cloudy,2.2,0,13.1,33.1,low,1.004,60,45.9
TRP-09151,L03,Baglar - Carsi,2025-03-21,4,0,2025-03-21 10:50:00,2025-03-21 10:54:30,4.5,22.8,25.6,2.8,9,wind,25.1,0,51.1,42.4,low,0.89,60,39.5
TRP-09152,L03,Baglar - Carsi,2025-03-21,4,0,2025-03-21 11:00:00,2025-03-21 11:00:00,0,22.8,29.0,6.2,9,cloudy,8.8,0,8.2,38.5,moderate,0.785,60,88.0
TRP-09153,L03,Baglar - Carsi,2025-03-21,4,0,2025-03-21 11:10:00,2025-03-21 11:12:12,2.2,22.8,42.2,19.4,9,rain,13.6,19.6,5.6,87.1,high,0.54,60,51.8
TRP-09154,L03,Baglar - Carsi,2025-03-21,4,0,2025-03-21 11:20:00,2025-03-21 11:24:30,4.5,22.8,40.4,17.6,9,cloudy,22.4,0,8.5,78.5,high,0.564,60,28.8
TRP-09155,L03,Baglar - Carsi,2025-03-21,4,0,2025-03-21 11:30:00,2025-03-21 11:34:12,4.2,22.8,29.6,6.8,9,cloudy,27.3,0,12.4,77.0,moderate,0.771,60,15.9
TRP-09156,L03,Baglar - Carsi,2025-03-21,4,0,2025-03-21 11:40:00,2025-03-21 11:42:24,2.4,22.8,36.6,13.8,9,clear,24.8,0,6.8,30.8,high,0.623,60,92.8
TRP-09157,L03,Baglar - Carsi,2025-03-21,4,0,2025-03-21 11:50:00,2025-03-21 11:50:00,0,22.8,28.9,6.1,9,clear,3.2,0,1.2,31.3,moderate,0.79,60,59.1
TRP-09158,L03,Baglar - Carsi,2025-03-21,4,0,2025-03-21 12:00:00,2025-03-21 12:02:54,2.9,22.8,37.5,14.7,9,fog,26.7,0,15.0,76.2,moderate,0.608,60,47.0
TRP-09159,L03,Baglar - Carsi,2025-03-21,4,0,2025-03-21 12:10:00,2025-03-21 12:10:00,0,22.8,27.0,4.2,9,rain,31.4,8.9,7.2,97.7,low,0.846,60,16.0
TRP-09160,L03,Baglar - Carsi,2025-03-21,4,0,2025-03-21 12:20:00,2025-03-21 12:20:00,0,22.8,26.5,3.7,9,clear,35.6,0,3.5,69.0,moderate,0.859,60,71.9
TRP-09161,L03,Baglar - Carsi,2025-03-21,4,0,2025-03-21 12:30:00,2025-03-21 12:32:36,2.6,22.8,53.1,30.3,9,cloudy,13.8,0,16.7,30.0,congested,0.429,60,58.6
TRP-09162,L03,Baglar - Carsi,2025-03-21,4,0,2025-03-21 12:40:00,2025-03-21 12:41:48,1.8,22.8,27.7,4.9,9,cloudy,28.1,0,9.3,88.7,moderate,0.823,60,39.7
TRP-09163,L03,Baglar - Carsi,2025-03-21,4,0,2025-03-21 12:50:00,2025-03-21 12:50:00,0,22.8,25.9,3.1,9,rain,22.1,7.6,11.3,37.9,low,0.879,60,48.6
TRP-09164,L03,Baglar - Carsi,2025-03-21,4,0,2025-03-21 13:00:00,2025-03-21 13:00:00,0,22.8,35.5,12.7,9,cloudy,4.7,0,12.7,83.7,high,0.642,60,25.7
TRP-09165,L03,Baglar - Carsi,2025-03-21,4,0,2025-03-21 13:10:00,2025-03-21 13:15:12,5.2,22.8,33.6,10.8,9,rain,21.7,6.3,4.1,61.5,moderate,0.679,60,45.7
TRP-09166,L03,Baglar - Carsi,2025-03-21,4,0,2025-03-21 13:20:00,2025-03-21 13:20:00,0,22.8,28.5,5.7,9,rain,20.4,7.0,0.4,49.5,low,0.799,60,96.2
TRP-09167,L03,Baglar - Carsi,2025-03-21,4,0,2025-03-21 13:30:00,2025-03-21 13:30:00,0,22.8,27.4,4.6,9,rain,20.7,2.5,13.7,78.7,low,0.831,60,39.4
TRP-09168,L03,Baglar - Carsi,2025-03-21,4,0,2025-03-21 13:40:00,2025-03-21 13:40:00,0,22.8,28.7,5.9,9,fog,7.4,0,11.0,53.8,low,0.795,60,47.6
TRP-09169,L03,Baglar - Carsi,2025-03-21,4,0,2025-03-21 13:50:00,2025-03-21 13:55:42,5.7,22.8,31.1,8.3,9,wind,25.6,0,50.3,69.8,moderate,0.732,60,29.7
TRP-09170,L03,Baglar - Carsi,2025-03-21,4,0,2025-03-21 14:00:00,2025-03-21 14:02:00,2.0,22.8,23.4,0.6,9,clear,14.9,0,6.4,91.0,low,0.975,60,57.3
TRP-09171,L03,Baglar - Carsi,2025-03-21,4,0,2025-03-21 14:10:00,2025-03-21 14:14:30,4.5,22.8,37.0,14.2,9,cloudy,6.0,0,11.0,75.7,high,0.616,60,96.4
TRP-09172,L03,Baglar - Carsi,2025-03-21,4,0,2025-03-21 14:20:00,2025-03-21 14:20:00,0,22.8,23.6,0.8,9,cloudy,24.5,0,10.2,71.0,low,0.967,60,40.5
TRP-09173,L03,Baglar - Carsi,2025-03-21,4,0,2025-03-21 14:30:00,2025-03-21 14:30:00,0,22.8,29.7,6.9,9,cloudy,3.3,0,15.9,36.2,moderate,0.768,60,71.6
TRP-09174,L03,Baglar - Carsi,2025-03-21,4,0,2025-03-21 14:40:00,2025-03-21 14:40:00,0,22.8,28.5,5.7,9,clear,16.3,0,8.3,73.4,moderate,0.799,60,28.3
TRP-09175,L03,Baglar - Carsi,2025-03-21,4,0,2025-03-21 14:50:00,2025-03-21 14:50:00,0,22.8,24.4,1.6,9,wind,25.8,0,21.3,44.8,low,0.934,60,91.8
TRP-09176,L03,Baglar - Carsi,2025-03-21,4,0,2025-03-21 15:00:00,2025-03-21 15:01:00,1.0,22.8,39.5,16.7,9,clear,13.2,0,3.4,83.4,high,0.577,60,22.1
TRP-09177,L03,Baglar - Carsi,2025-03-21,4,0,2025-03-21 15:10:00,2025-03-21 15:10:00,0,22.8,30.2,7.4,9,cloudy,14.3,0,10.5,33.0,moderate,0.754,60,94.9
TRP-09178,L03,Baglar - Carsi,2025-03-21,4,0,2025-03-21 15:20:00,2025-03-21 15:20:00,0,22.8,60.2,37.4,9,snow,26.1,0.3,38.9,60.6,high,0.379,60,71.9
TRP-09179,L03,Baglar - Carsi,2025-03-21,4,0,2025-03-21 15:30:00,2025-03-21 15:30:00,0,22.8,51.6,28.8,9,fog,29.2,0,16.4,33.9,high,0.442,60,63.7
TRP-09180,L03,Baglar - Carsi,2025-03-21,4,0,2025-03-21 15:40:00,2025-03-21 15:40:00,0,22.8,63.5,40.7,9,wind,20.5,0,6.1,35.3,congested,0.359,60,49.5
TRP-09181,L03,Baglar - Carsi,2025-03-21,4,0,2025-03-21 15:50:00,2025-03-21 15:50:00,0,22.8,29.9,7.1,9,cloudy,13.8,0,2.0,33.7,moderate,0.762,60,17.3
TRP-09182,L03,Baglar - Carsi,2025-03-21,4,0,2025-03-21 16:00:00,2025-03-21 16:04:12,4.2,22.8,30.4,7.6,9,cloudy,25.6,0,17.7,41.7,moderate,0.75,60,73.0
TRP-09183,L03,Baglar - Carsi,2025-03-21,4,0,2025-03-21 16:10:00,2025-03-21 16:16:54,6.9,22.8,25.3,2.5,9,rain,21.0,17.9,13.7,39.1,low,0.9,60,53.3
TRP-09184,L03,Baglar - Carsi,2025-03-21,4,0,2025-03-21 16:20:00,2025-03-21 16:27:30,7.5,22.8,29.3,6.5,9,cloudy,30.2,0,1.3,51.6,moderate,0.778,60,17.3
TRP-09185,L03,Baglar - Carsi,2025-03-21,4,0,2025-03-21 16:30:00,2025-03-21 16:30:00,0,22.8,27.1,4.3,9,cloudy,28.3,0,5.4,69.1,moderate,0.84,60,64.0
TRP-09186,L03,Baglar - Carsi,2025-03-21,4,0,2025-03-21 16:40:00,2025-03-21 16:40:00,0,22.8,36.2,13.4,9,cloudy,28.0,0,1.7,68.5,high,0.63,60,80.2
TRP-09187,L03,Baglar - Carsi,2025-03-21,4,0,2025-03-21 16:50:00,2025-03-21 16:50:00,0,22.8,31.0,8.2,9,fog,3.8,0,3.2,44.7,low,0.736,60,93.7
TRP-09188,L03,Baglar - Carsi,2025-03-21,4,0,2025-03-21 17:00:00,2025-03-21 17:00:00,0,22.8,35.8,13.0,9,cloudy,29.8,0,18.0,39.7,high,0.637,60,69.3
TRP-09189,L03,Baglar - Carsi,2025-03-21,4,0,2025-03-21 17:10:00,2025-03-21 17:12:06,2.1,22.8,56.0,33.2,9,clear,5.0,0,2.9,81.5,congested,0.407,60,82.3
TRP-09190,L03,Baglar - Carsi,2025-03-21,4,0,2025-03-21 17:20:00,2025-03-21 17:20:00,0,22.8,61.8,39.0,9,wind,3.8,0,34.8,82.1,congested,0.369,60,62.7
TRP-09191,L03,Baglar - Carsi,2025-03-21,4,0,2025-03-21 17:30:00,2025-03-21 17:30:00,0,22.8,27.8,5.0,9,clear,30.8,0,5.7,84.7,moderate,0.821,60,18.4
TRP-09192,L03,Baglar - Carsi,2025-03-21,4,0,2025-03-21 17:40:00,2025-03-21 17:42:24,2.4,22.8,46.5,23.7,9,fog,21.9,0,8.6,60.3,high,0.49,60,93.6
TRP-09193,L03,Baglar - Carsi,2025-03-21,4,0,2025-03-21 17:50:00,2025-03-21 17:51:18,1.3,22.8,62.5,39.7,9,rain,22.9,8.7,10.6,53.9,congested,0.365,60,64.8
TRP-09194,L03,Baglar - Carsi,2025-03-21,4,0,2025-03-21 18:00:00,2025-03-21 18:00:00,0,22.8,56.0,33.2,9,cloudy,12.3,0,2.4,74.2,congested,0.407,60,76.1
TRP-09195,L03,Baglar - Carsi,2025-03-21,4,0,2025-03-21 18:10:00,2025-03-21 18:14:00,4.0,22.8,53.1,30.3,9,snow,31.6,19.6,25.6,64.9,high,0.429,60,94.2
TRP-09196,L03,Baglar - Carsi,2025-03-21,4,0,2025-03-21 18:20:00,2025-03-21 18:20:00,0,22.8,28.8,6.0,9,clear,1.2,0,11.8,74.6,moderate,0.792,60,73.1
TRP-09197,L03,Baglar - Carsi,2025-03-21,4,0,2025-03-21 18:30:00,2025-03-21 18:30:00,0,22.8,57.4,34.6,9,snow,28.1,0.0,46.7,42.6,high,0.397,60,95.9
TRP-09198,L03,Baglar - Carsi,2025-03-21,4,0,2025-03-21 18:40:00,2025-03-21 18:40:00,0,22.8,57.0,34.2,9,snow,25.5,8.7,39.6,73.2,high,0.4,60,60.1
TRP-09199,L03,Baglar - Carsi,2025-03-21,4,0,2025-03-21 18:50:00,2025-03-21 18:51:18,1.3,22.8,39.6,16.8,9,wind,15.0,0,44.1,58.8,high,0.576,60,29.5
TRP-09200,L03,Baglar - Carsi,2025-03-21,4,0,2025-03-21 19:00:00,2025-03-21 19:00:00,0,22.8,58.6,35.8,9,snow,-2.7,14.0,21.4,39.6,high,0.389,60,33.3
TRP-09201,L03,Baglar - Carsi,2025-03-21,4,0,2025-03-21 19:10:00,2025-03-21 19:10:00,0,22.8,26.3,3.5,9,clear,29.9,0,6.9,41.0,moderate,0.867,60,17.8
TRP-09202,L03,Baglar - Carsi,2025-03-21,4,0,2025-03-21 19:20:00,2025-03-21 19:20:00,0,22.8,55.7,32.9,9,clear,13.6,0,13.0,81.7,congested,0.409,60,70.0
TRP-09203,L03,Baglar - Carsi,2025-03-21,4,0,2025-03-21 19:30:00,2025-03-21 19:30:00,0,22.8,30.6,7.8,9,rain,30.1,18.5,4.9,52.5,moderate,0.745,60,92.8
TRP-09204,L03,Baglar - Carsi,2025-03-21,4,0,2025-03-21 19:40:00,2025-03-21 19:45:12,5.2,22.8,85.4,62.6,9,snow,29.8,3.0,42.0,68.2,congested,0.267,60,68.3
TRP-09205,L03,Baglar - Carsi,2025-03-21,4,0,2025-03-21 19:50:00,2025-03-21 19:50:00,0,22.8,58.3,35.5,9,wind,25.8,0,46.5,35.1,congested,0.391,60,76.7
TRP-09206,L03,Baglar - Carsi,2025-03-21,4,0,2025-03-21 20:00:00,2025-03-21 20:02:24,2.4,22.8,38.6,15.8,9,fog,25.3,0,6.3,87.6,moderate,0.59,60,48.1
TRP-09207,L03,Baglar - Carsi,2025-03-21,4,0,2025-03-21 20:10:00,2025-03-21 20:12:12,2.2,22.8,22.1,-0.7,9,cloudy,6.6,0,5.8,94.1,low,1.032,60,25.8
TRP-09208,L03,Baglar - Carsi,2025-03-21,4,0,2025-03-21 20:20:00,2025-03-21 20:21:42,1.7,22.8,76.8,54.0,9,fog,8.5,0,11.5,70.0,congested,0.297,60,73.3
TRP-09209,L03,Baglar - Carsi,2025-03-21,4,0,2025-03-21 20:30:00,2025-03-21 20:30:00,0,22.8,25.4,2.6,9,wind,27.0,0,45.2,69.4,low,0.897,60,57.4
TRP-09210,L03,Baglar - Carsi,2025-03-21,4,0,2025-03-21 20:40:00,2025-03-21 20:44:18,4.3,22.8,34.4,11.6,9,clear,10.2,0,8.3,51.7,high,0.663,60,61.0
TRP-09211,L03,Baglar - Carsi,2025-03-21,4,0,2025-03-21 20:50:00,2025-03-21 20:50:00,0,22.8,37.0,14.2,9,clear,28.9,0,0.0,34.6,high,0.617,60,59.8
TRP-09212,L03,Baglar - Carsi,2025-03-21,4,0,2025-03-21 21:00:00,2025-03-21 21:01:48,1.8,22.8,38.1,15.3,9,clear,2.6,0,3.4,37.1,high,0.599,60,76.4
TRP-09213,L03,Baglar - Carsi,2025-03-21,4,0,2025-03-21 21:10:00,2025-03-21 21:10:00,0,22.8,42.6,19.8,9,snow,32.4,1.3,12.8,60.5,moderate,0.535,60,65.6
TRP-09214,L03,Baglar - Carsi,2025-03-21,4,0,2025-03-21 21:20:00,2025-03-21 21:20:00,0,22.8,30.4,7.6,9,cloudy,4.2,0,15.5,31.2,moderate,0.749,60,80.2
TRP-09215,L03,Baglar - Carsi,2025-03-21,4,0,2025-03-21 21:30:00,2025-03-21 21:34:12,4.2,22.8,29.9,7.1,9,cloudy,8.1,0,4.4,71.3,moderate,0.763,60,21.8
TRP-09216,L03,Baglar - Carsi,2025-03-21,4,0,2025-03-21 21:40:00,2025-03-21 21:44:42,4.7,22.8,26.8,4.0,9,clear,19.0,0,14.6,88.4,moderate,0.85,60,38.8
TRP-09217,L03,Baglar - Carsi,2025-03-21,4,0,2025-03-21 21:50:00,2025-03-21 21:50:00,0,22.8,56.7,33.9,9,cloudy,11.4,0,6.6,97.5,congested,0.402,60,57.5
TRP-09218,L03,Baglar - Carsi,2025-03-21,4,0,2025-03-21 22:00:00,2025-03-21 22:03:24,3.4,22.8,27.2,4.4,9,clear,19.3,0,17.0,79.1,moderate,0.839,60,47.4
TRP-09219,L03,Baglar - Carsi,2025-03-21,4,0,2025-03-21 22:10:00,2025-03-21 22:11:36,1.6,22.8,25.2,2.4,9,rain,20.3,11.7,10.7,86.6,low,0.904,60,48.5
TRP-09220,L03,Baglar - Carsi,2025-03-21,4,0,2025-03-21 22:20:00,2025-03-21 22:20:00,0,22.8,28.5,5.7,9,cloudy,33.0,0,7.5,53.1,moderate,0.799,60,93.9
TRP-09221,L03,Baglar - Carsi,2025-03-21,4,0,2025-03-21 22:30:00,2025-03-21 22:32:12,2.2,22.8,27.0,4.2,9,rain,32.8,15.3,12.6,52.6,low,0.845,60,97.4
TRP-09222,L03,Baglar - Carsi,2025-03-21,4,0,2025-03-21 22:40:00,2025-03-21 22:46:12,6.2,22.8,29.3,6.5,9,clear,4.7,0,12.4,49.0,moderate,0.779,60,68.0
TRP-09223,L03,Baglar - Carsi,2025-03-21,4,0,2025-03-21 22:50:00,2025-03-21 22:52:18,2.3,22.8,37.7,14.9,9,cloudy,24.3,0,15.8,78.4,high,0.605,60,75.9
TRP-09224,L04,Esentepe - Meydan,2025-03-21,4,0,2025-03-21 05:30:00,2025-03-21 05:30:00,0,25.5,63.4,37.9,12,clear,13.7,0,10.8,44.6,congested,0.402,60,59.3
TRP-09225,L04,Esentepe - Meydan,2025-03-21,4,0,2025-03-21 05:50:00,2025-03-21 05:52:24,2.4,25.5,34.2,8.7,12,fog,21.1,0,15.7,43.7,low,0.746,60,73.6
TRP-09226,L04,Esentepe - Meydan,2025-03-21,4,0,2025-03-21 06:10:00,2025-03-21 06:10:00,0,25.5,76.3,50.8,12,fog,14.0,0,7.1,31.0,congested,0.334,60,48.6
TRP-09227,L04,Esentepe - Meydan,2025-03-21,4,0,2025-03-21 06:30:00,2025-03-21 06:31:24,1.4,25.5,25.2,-0.3,12,clear,9.2,0,3.3,67.2,low,1.011,60,34.8
TRP-09228,L04,Esentepe - Meydan,2025-03-21,4,0,2025-03-21 06:50:00,2025-03-21 06:52:54,2.9,25.5,37.7,12.2,12,rain,30.6,1.7,9.6,90.0,moderate,0.676,60,40.7
TRP-09229,L04,Esentepe - Meydan,2025-03-21,4,0,2025-03-21 07:10:00,2025-03-21 07:10:00,0,25.5,34.0,8.5,12,cloudy,17.9,0,2.4,40.0,moderate,0.751,60,61.7
TRP-09230,L04,Esentepe - Meydan,2025-03-21,4,0,2025-03-21 07:30:00,2025-03-21 07:31:06,1.1,25.5,40.6,15.1,12,cloudy,28.0,0,16.1,33.5,high,0.628,60,76.8
TRP-09231,L04,Esentepe - Meydan,2025-03-21,4,0,2025-03-21 07:50:00,2025-03-21 07:50:00,0,25.5,56.9,31.4,12,fog,18.2,0,13.1,58.5,high,0.448,60,47.3
TRP-09232,L04,Esentepe - Meydan,2025-03-21,4,0,2025-03-21 08:10:00,2025-03-21 08:11:18,1.3,25.5,62.0,36.5,12,cloudy,1.0,0,14.9,88.5,congested,0.411,60,60.9
TRP-09233,L04,Esentepe - Meydan,2025-03-21,4,0,2025-03-21 08:30:00,2025-03-21 08:32:54,2.9,25.5,48.8,23.3,12,rain,16.5,4.2,17.7,30.8,high,0.523,60,64.9
TRP-09234,L04,Esentepe - Meydan,2025-03-21,4,0,2025-03-21 08:50:00,2025-03-21 08:52:54,2.9,25.5,60.4,34.9,12,clear,20.1,0,7.8,94.8,congested,0.422,60,25.8
