stop_id,line_id,stop_type,hour_of_day,day_of_week,is_weekend,time_bucket,weather_condition,avg_passengers_waiting,avg_passengers_boarding,avg_dwell_time_min,sample_count,std_passengers_waiting,max_passengers_waiting,crowding_level
STP-L05-02,L05,university,22,1,0,evening,fog,44,38,1.2,61,7.3,77,busy
STP-L05-02,L05,university,22,5,1,evening,clear,32,21,2.8,65,6.3,55,busy
STP-L05-02,L05,university,22,5,1,evening,rain,40,36,2.7,22,10.7,73,busy
STP-L05-02,L05,university,22,6,1,evening,wind,31,25,1.7,39,10.2,85,busy
STP-L05-02,L05,university,22,6,1,evening,cloudy,31,23,1.5,39,8.9,49,busy
STP-L05-03,L05,university,6,4,0,early_morning,wind,43,26,2.1,24,13.9,68,busy
STP-L05-03,L05,university,6,4,0,early_morning,cloudy,42,35,2.5,37,6.5,106,busy
STP-L05-03,L05,university,7,4,0,morning_rush,rain,155,106,2.9,9,29.4,262,crowded
STP-L05-03,L05,university,7,4,0,morning_rush,fog,115,92,2.8,102,34.0,190,crowded
STP-L05-03,L05,university,7,6,1,morning_rush,snow,135,105,1.2,56,24.5,255,crowded
STP-L05-03,L05,university,7,6,1,morning_rush,clear,70,49,3.0,99,10.2,141,crowded
STP-L05-03,L05,university,8,0,0,morning_rush,clear,112,68,2.3,88,23.8,303,crowded
STP-L05-03,L05,university,8,0,0,morning_rush,cloudy,129,86,1.2,105,18.0,304,crowded
STP-L05-03,L05,university,8,2,0,morning_rush,snow,199,157,1.4,95,29.8,306,crowded
STP-L05-03,L05,university,8,2,0,morning_rush,clear,88,74,0.7,51,27.1,128,crowded
STP-L05-03,L05,university,8,5,1,morning_rush,rain,93,83,1.7,85,28.4,249,crowded
STP-L05-03,L05,university,8,5,1,morning_rush,clear,65,59,2.1,59,18.2,167,crowded
STP-L05-03,L05,university,8,6,1,morning_rush,clear,59,35,1.9,90,13.3,97,crowded
STP-L05-03,L05,university,8,6,1,morning_rush,rain,92,78,2.0,15,21.5,236,crowded
STP-L05-03,L05,university,9,0,0,midday,wind,43,39,1.2,49,13.6,79,busy
STP-L05-03,L05,university,9,0,0,midday,fog,56,49,1.5,29,16.6,136,crowded
STP-L05-03,L05,university,9,2,0,midday,snow,79,75,2.9,16,26.0,198,crowded
STP-L05-03,L05,university,9,2,0,midday,cloudy,49,31,3.0,74,15.2,117,busy
STP-L05-03,L05,university,12,4,0,lunch,fog,90,72,3.0,56,25.2,148,crowded
STP-L05-03,L05,university,12,4,0,lunch,snow,93,76,0.9,99,9.9,250,crowded
STP-L05-03,L05,university,13,1,0,lunch,fog,55,40,2.5,49,7.4,88,crowded
STP-L05-03,L05,university,13,1,0,lunch,rain,75,60,0.7,94,13.8,198,crowded
STP-L05-03,L05,university,13,5,1,lunch,snow,49,30,2.1,83,6.4,136,busy
STP-L05-03,L05,university,13,5,1,lunch,clear,41,28,3.0,97,4.9,105,busy
STP-L05-03,L05,university,17,0,0,evening_rush,rain,151,121,1.9,94,47.5,262,crowded
STP-L05-03,L05,university,17,0,0,evening_rush,cloudy,88,55,1.5,57,26.1,184,crowded
STP-L05-03,L05,university,17,1,0,evening_rush,rain,138,118,0.8,46,30.6,372,crowded
STP-L05-03,L05,university,17,1,0,evening_rush,wind,76,49,2.3,49,11.9,161,crowded
STP-L05-03,L05,university,17,3,0,evening_rush,fog,80,50,1.8,89,22.3,120,crowded
STP-L05-03,L05,university,17,3,0,evening_rush,wind,98,61,1.4,97,30.0,197,crowded
STP-L05-03,L05,university,17,4,0,evening_rush,fog,119,84,0.8,107,40.9,175,crowded
STP-L05-03,L05,university,17,4,0,evening_rush,clear,84,54,1.3,97,15.3,122,crowded
STP-L05-03,L05,university,18,0,0,evening_rush,rain,123,107,2.4,105,37.6,220,crowded
STP-L05-03,L05,university,18,0,0,evening_rush,cloudy,101,66,0.7,15,24.3,217,crowded
STP-L05-03,L05,university,18,1,0,evening_rush,cloudy,94,73,2.4,71,26.4,228,crowded
STP-L05-03,L05,university,18,1,0,evening_rush,wind,101,86,1.4,54,33.9,264,crowded
STP-L05-03,L05,university,18,2,0,evening_rush,cloudy,106,73,2.1,116,19.7,244,crowded
STP-L05-03,L05,university,18,2,0,evening_rush,snow,110,74,0.4,77,19.5,307,crowded
STP-L05-03,L05,university,18,3,0,evening_rush,fog,94,72,2.4,72,26.0,141,crowded
STP-L05-03,L05,university,18,3,0,evening_rush,cloudy,90,67,1.2,84,25.1,223,crowded
STP-L05-03,L05,university,18,4,0,evening_rush,snow,131,120,1.2,65,24.4,351,crowded
STP-L05-03,L05,university,18,4,0,evening_rush,wind,94,65,1.7,112,27.1,174,crowded
STP-L05-03,L05,university,20,5,1,evening,rain,36,23,1.6,79,5.8,86,busy
STP-L05-03,L05,university,20,5,1,evening,snow,49,38,1.7,50,10.1,76,busy
STP-L05-03,L05,university,20,6,1,evening,snow,55,40,0.8,15,6.1,123,crowded
STP-L05-03,L05,university,20,6,1,evening,rain,35,33,1.9,79,11.5,63,busy
STP-L05-03,L05,university,22,3,0,evening,rain,63,53,0.4,83,19.2,101,crowded
STP-L05-03,L05,university,22,3,0,evening,fog,56,44,0.4,78,18.3,145,crowded
STP-L05-03,L05,university,22,4,0,evening,rain,56,39,1.8,100,15.7,114,crowded
STP-L05-03,L05,university,22,4,0,evening,fog,44,33,1.0,30,7.0,91,busy
STP-L05-03,L05,university,22,6,1,evening,cloudy,26,19,1.9,13,5.9,72,moderate
STP-L05-03,L05,university,22,6,1,evening,snow,51,40,2.2,119,16.3,80,crowded
STP-L05-04,L05,regular,6,0,0,early_morning,clear,9,7,1.2,59,1.3,14,light
STP-L05-04,L05,regular,6,0,0,early_morning,rain,9,6,3.0,78,2.2,22,light
STP-L05-04,L05,regular,6,2,0,early_morning,fog,8,7,1.9,91,1.9,22,light
STP-L05-04,L05,regular,6,2,0,early_morning,clear,7,5,2.0,104,1.2,18,light
STP-L05-04,L05,regular,6,3,0,early_morning,fog,10,8,2.5,36,2.6,25,light
STP-L05-04,L05,regular,6,3,0,early_morning,rain,9,6,2.6,25,2.9,24,light
STP-L05-04,L05,regular,6,6,1,early_morning,cloudy,4,3,0.5,81,1.4,8,empty
STP-L05-04,L05,regular,6,6,1,early_morning,snow,10,8,2.9,49,1.0,23,light
STP-L05-04,L05,regular,7,0,0,morning_rush,fog,23,20,0.7,97,4.0,45,moderate
STP-L05-04,L05,regular,7,0,0,morning_rush,clear,16,14,1.3,21,1.9,28,moderate
STP-L05-04,L05,regular,7,2,0,morning_rush,rain,29,19,2.5,29,6.0,72,moderate
STP-L05-04,L05,regular,7,2,0,morning_rush,fog,22,15,2.6,113,5.8,55,moderate
STP-L05-04,L05,regular,7,6,1,morning_rush,wind,17,14,1.9,45,5.5,43,moderate
STP-L05-04,L05,regular,7,6,1,morning_rush,rain,13,11,2.7,120,2.2,26,light
STP-L05-04,L05,regular,9,2,0,midday,cloudy,6,4,2.0,36,1.8,10,light
STP-L05-04,L05,regular,9,2,0,midday,wind,8,7,1.0,111,1.5,18,light
STP-L05-04,L05,regular,9,5,1,midday,cloudy,6,4,1.8,13,2.0,16,light
STP-L05-04,L05,regular,9,5,1,midday,rain,6,5,2.7,74,2.0,13,light
STP-L05-04,L05,regular,12,0,0,lunch,snow,22,19,1.7,17,2.7,50,moderate
STP-L05-04,L05,regular,12,0,0,lunch,fog,14,11,2.2,115,4.0,38,light
STP-L05-04,L05,regular,12,2,0,lunch,cloudy,14,9,2.7,105,2.4,25,light
STP-L05-04,L05,regular,12,2,0,lunch,snow,16,13,3.0,19,4.6,31,moderate
STP-L05-04,L05,regular,12,6,1,lunch,rain,8,7,1.4,119,1.8,20,light
STP-L05-04,L05,regular,12,6,1,lunch,clear,7,4,0.7,69,1.9,12,light
STP-L05-04,L05,regular,13,0,0,lunch,snow,15,13,2.5,52,4.6,24,moderate
STP-L05-04,L05,regular,13,0,0,lunch,cloudy,13,11,2.4,13,1.4,24,light
STP-L05-04,L05,regular,13,1,0,lunch,clear,10,9,2.9,78,2.3,20,light
STP-L05-04,L05,regular,13,1,0,lunch,fog,11,7,2.5,43,3.5,29,light
STP-L05-04,L05,regular,13,3,0,lunch,rain,15,12,0.6,72,3.8,41,moderate
STP-L05-04,L05,regular,13,3,0,lunch,wind,13,10,2.5,114,3.5,19,light
STP-L05-04,L05,regular,13,5,1,lunch,fog,9,6,1.2,101,2.2,17,light
STP-L05-04,L05,regular,13,5,1,lunch,cloudy,6,4,2.9,87,1.6,13,light
STP-L05-04,L05,regular,17,0,0,evening_rush,snow,29,24,1.3,24,3.7,69,moderate
STP-L05-04,L05,regular,17,0,0,evening_rush,rain,22,18,1.3,22,7.1,38,moderate
STP-L05-04,L05,regular,17,1,0,evening_rush,cloudy,15,14,0.5,20,2.0,39,moderate
STP-L05-04,L05,regular,17,1,0,evening_rush,snow,27,21,1.1,18,5.0,45,moderate
STP-L05-04,L05,regular,17,2,0,evening_rush,rain,21,13,1.8,40,6.8,58,moderate
STP-L05-04,L05,regular,17,2,0,evening_rush,snow,30,21,3.0,73,10.3,53,busy
STP-L05-04,L05,regular,17,4,0,evening_rush,cloudy,18,13,1.7,110,2.3,45,moderate
STP-L05-04,L05,regular,17,4,0,evening_rush,clear,13,10,2.1,36,3.7,29,light
STP-L05-04,L05,regular,17,6,1,evening_rush,fog,10,6,1.5,77,1.3,17,light
STP-L05-04,L05,regular,17,6,1,evening_rush,rain,14,9,2.0,96,4.0,27,light
STP-L05-04,L05,regular,18,0,0,evening_rush,snow,22,13,2.7,41,7.3,55,moderate
STP-L05-04,L05,regular,18,0,0,evening_rush,wind,14,9,2.8,69,3.6,37,light
STP-L05-04,L05,regular,18,3,0,evening_rush,snow,30,24,1.3,94,10.4,75,busy
STP-L05-04,L05,regular,18,3,0,evening_rush,cloudy,18,11,2.8,75,2.5,34,moderate
STP-L05-04,L05,regular,18,4,0,evening_rush,wind,16,11,2.2,30,5.5,24,moderate
STP-L05-04,L05,regular,18,4,0,evening_rush,fog,20,13,2.0,51,2.7,55,moderate
STP-L05-04,L05,regular,18,5,1,evening_rush,snow,18,16,2.4,101,2.9,48,moderate
STP-L05-04,L05,regular,18,5,1,evening_rush,clear,9,5,1.8,44,2.7,18,light
STP-L05-04,L05,regular,18,6,1,evening_rush,cloudy,9,7,1.6,22,3.0,13,light
STP-L05-04,L05,regular,18,6,1,evening_rush,rain,11,7,2.7,118,1.9,18,light
STP-L05-04,L05,regular,20,0,0,evening,rain,12,9,2.9,67,1.7,16,light
STP-L05-04,L05,regular,20,0,0,evening,clear,7,5,2.9,119,2.3,12,light
STP-L05-04,L05,regular,20,2,0,evening,wind,10,9,2.9,108,2.8,23,light
STP-L05-04,L05,regular,20,2,0,evening,cloudy,7,4,2.7,76,2.3,11,light
STP-L05-04,L05,regular,20,3,0,evening,snow,11,8,1.1,33,3.4,23,light
STP-L05-04,L05,regular,20,3,0,evening,clear,7,6,2.6,30,1.8,15,light
STP-L05-04,L05,regular,20,4,0,evening,clear,7,4,1.2,41,2.1,16,light
STP-L05-04,L05,regular,20,4,0,evening,fog,8,4,1.7,74,2.0,14,light
STP-L05-04,L05,regular,20,6,1,evening,clear,6,3,2.7,112,0.6,15,light
STP-L05-04,L05,regular,20,6,1,evening,cloudy,6,5,0.4,107,1.5,15,light
STP-L05-04,L05,regular,22,0,0,evening,clear,9,6,2.8,29,2.0,18,light
STP-L05-04,L05,regular,22,0,0,evening,snow,15,10,2.0,95,3.1,26,moderate
STP-L05-04,L05,regular,22,3,0,evening,cloudy,10,6,1.1,91,1.5,20,light
STP-L05-04,L05,regular,22,3,0,evening,wind,9,7,1.9,100,2.0,22,light
STP-L05-05,L05,hospital,6,4,0,early_morning,rain,29,24,2.6,39,7.0,46,moderate
STP-L05-05,L05,hospital,6,4,0,early_morning,wind,32,29,2.0,28,4.6,79,busy
STP-L05-05,L05,hospital,6,5,1,early_morning,cloudy,17,14,2.3,31,4.9,32,moderate
STP-L05-05,L05,hospital,6,5,1,early_morning,wind,19,16,1.8,37,6.5,33,moderate
STP-L05-05,L05,hospital,6,6,1,early_morning,fog,16,10,1.0,96,5.2,22,moderate
STP-L05-05,L05,hospital,6,6,1,early_morning,snow,36,33,2.4,18,9.0,61,busy
STP-L05-05,L05,hospital,7,0,0,morning_rush,cloudy,66,54,1.0,118,20.0,137,crowded
STP-L05-05,L05,hospital,7,0,0,morning_rush,wind,76,64,1.0,84,15.9,131,crowded
STP-L05-05,L05,hospital,7,3,0,morning_rush,wind,58,39,2.3,103,18.9,154,crowded
STP-L05-05,L05,hospital,7,3,0,morning_rush,clear,59,46,2.9,57,18.2,117,crowded
STP-L05-05,L05,hospital,7,5,1,morning_rush,clear,50,41,2.2,68,14.4,105,crowded
STP-L05-05,L05,hospital,7,5,1,morning_rush,cloudy,43,40,2.7,114,9.9,107,busy
STP-L05-05,L05,hospital,8,1,0,morning_rush,cloudy,69,48,2.5,89,20.1,144,crowded
STP-L05-05,L05,hospital,8,1,0,morning_rush,fog,60,54,2.8,102,8.4,135,crowded
STP-L05-05,L05,hospital,8,2,0,morning_rush,cloudy,86,77,1.9,18,25.5,144,crowded
STP-L05-05,L05,hospital,8,2,0,morning_rush,snow,102,94,2.2,53,10.7,186,crowded
STP-L05-05,L05,hospital,8,3,0,morning_rush,fog,65,54,2.1,13,8.8,135,crowded
STP-L05-05,L05,hospital,8,3,0,morning_rush,snow,99,79,1.8,116,27.8,201,crowded
STP-L05-05,L05,hospital,8,5,1,morning_rush,rain,69,48,1.9,79,16.3,166,crowded
STP-L05-05,L05,hospital,8,5,1,morning_rush,snow,77,49,0.9,81,17.7,150,crowded
STP-L05-05,L05,hospital,9,1,0,midday,fog,30,23,1.6,120,8.9,53,busy
STP-L05-05,L05,hospital,9,1,0,midday,snow,43,31,1.4,74,6.4,117,busy
STP-L05-05,L05,hospital,9,4,0,midday,clear,32,22,1.5,116,3.4,75,busy
STP-L05-05,L05,hospital,9,4,0,midday,wind,32,25,1.2,106,4.3,78,busy
STP-L05-05,L05,hospital,9,5,1,midday,rain,21,18,1.7,62,4.2,52,moderate
STP-L05-05,L05,hospital,9,5,1,midday,fog,22,13,2.7,15,2.5,34,moderate
STP-L05-05,L05,hospital,9,6,1,midday,snow,31,24,2.6,29,6.5,76,busy
STP-L05-05,L05,hospital,9,6,1,midday,fog,18,16,2.5,74,2.2,48,moderate
STP-L05-05,L05,hospital,12,3,0,lunch,snow,70,46,2.9,11,17.4,187,crowded
STP-L05-05,L05,hospital,12,3,0,lunch,wind,52,34,2.3,53,10.5,130,crowded
STP-L05-05,L05,hospital,12,5,1,lunch,rain,38,31,2.3,12,7.5,103,busy
STP-L05-05,L05,hospital,12,5,1,lunch,cloudy,22,19,1.5,112,3.2,32,moderate
STP-L05-05,L05,hospital,13,0,0,lunch,fog,48,30,2.6,64,12.8,76,busy
STP-L05-05,L05,hospital,13,0,0,lunch,cloudy,45,28,2.1,18,6.2,68,busy
STP-L05-05,L05,hospital,13,4,0,lunch,wind,34,22,1.5,69,8.7,64,busy
STP-L05-05,L05,hospital,13,4,0,lunch,snow,52,41,1.2,31,7.8,144,crowded
STP-L05-05,L05,hospital,13,5,1,lunch,fog,36,21,2.2,68,7.2,83,busy
STP-L05-05,L05,hospital,13,5,1,lunch,cloudy,30,24,0.6,66,8.2,44,busy
STP-L05-05,L05,hospital,13,6,1,lunch,clear,20,18,1.5,11,2.6,29,moderate
STP-L05-05,L05,hospital,13,6,1,lunch,rain,33,24,1.8,12,5.7,84,busy
STP-L05-05,L05,hospital,17,0,0,evening_rush,rain,75,67,2.3,95,25.8,162,crowded
STP-L05-05,L05,hospital,17,0,0,evening_rush,cloudy,53,33,2.7,77,13.5,97,crowded
STP-L05-05,L05,hospital,17,3,0,evening_rush,rain,78,54,2.8,115,23.5,203,crowded
STP-L05-05,L05,hospital,17,3,0,evening_rush,wind,68,47,0.8,101,9.9,136,crowded
STP-L05-05,L05,hospital,17,6,1,evening_rush,clear,35,27,1.2,60,4.6,83,busy
STP-L05-05,L05,hospital,17,6,1,evening_rush,fog,37,28,2.6,111,10.1,86,busy
STP-L05-05,L05,hospital,18,3,0,evening_rush,snow,107,88,0.7,53,20.1,167,crowded
STP-L05-05,L05,hospital,18,3,0,evening_rush,wind,63,48,2.2,81,14.8,155,crowded
STP-L05-05,L05,hospital,18,4,0,evening_rush,snow,67,62,1.4,86,15.1,125,crowded
STP-L05-05,L05,hospital,18,4,0,evening_rush,wind,53,32,2.0,71,5.4,123,crowded
STP-L05-05,L05,hospital,18,5,1,evening_rush,cloudy,47,37,0.4,39,8.8,109,busy
STP-L05-05,L05,hospital,18,5,1,evening_rush,fog,37,30,0.9,24,11.6,52,busy
STP-L05-05,L05,hospital,18,6,1,evening_rush,cloudy,39,28,2.9,110,6.5,88,busy
STP-L05-05,L05,hospital,18,6,1,evening_rush,fog,33,25,1.1,110,4.4,74,busy
STP-L05-05,L05,hospital,20,2,0,evening,snow,45,35,1.6,59,7.8,121,busy
STP-L05-05,L05,hospital,20,2,0,evening,cloudy,26,20,1.4,44,8.2,68,moderate
STP-L05-05,L05,hospital,20,5,1,evening,clear,19,16,3.0,88,4.1,43,moderate
STP-L05-05,L05,hospital,20,5,1,evening,rain,28,24,1.6,113,3.0,43,moderate
STP-L05-05,L05,hospital,22,2,0,evening,wind,33,26,2.2,24,8.1,51,busy
STP-L05-05,L05,hospital,22,2,0,evening,fog,28,18,0.6,98,4.2,71,moderate
STP-L05-05,L05,hospital,22,3,0,evening,snow,37,22,2.5,92,4.9,60,busy
STP-L05-05,L05,hospital,22,3,0,evening,clear,21,13,0.8,71,6.4,39,moderate
STP-L05-06,L05,market,6,5,1,early_morning,fog,16,10,1.7,110,2.2,26,moderate
STP-L05-06,L05,market,6,5,1,early_morning,wind,16,14,1.0,118,2.7,32,moderate
STP-L05-06,L05,market,7,0,0,morning_rush,cloudy,55,35,3.0,105,14.4,148,crowded
STP-L05-06,L05,market,7,0,0,morning_rush,wind,68,50,1.9,71,6.8,112,crowded
STP-L05-06,L05,market,7,4,0,morning_rush,rain,63,53,1.8,83,11.1,127,crowded
STP-L05-06,L05,market,7,4,0,morning_rush,cloudy,61,48,2.9,11,21.1,109,crowded
STP-L05-06,L05,market,7,5,1,morning_rush,snow,67,47,2.3,35,8.5,120,crowded
STP-L05-06,L05,market,7,5,1,morning_rush,rain,54,50,1.8,25,18.2,116,crowded
STP-L05-06,L05,market,8,0,0,morning_rush,snow,76,47,2.9,104,14.0,162,crowded
STP-L05-06,L05,market,8,0,0,morning_rush,clear,48,44,1.2,64,9.1,100,busy
STP-L05-06,L05,market,8,1,0,morning_rush,clear,61,50,1.8,11,17.6,127,crowded
STP-L05-06,L05,market,8,1,0,morning_rush,snow,89,70,1.0,119,29.3,204,crowded
STP-L05-06,L05,market,8,6,1,morning_rush,clear,29,23,1.9,103,7.8,73,moderate
STP-L05-06,L05,market,8,6,1,morning_rush,fog,46,33,2.6,29,14.3,72,busy
STP-L05-06,L05,market,9,1,0,midday,rain,28,21,1.3,110,7.9,52,moderate
STP-L05-06,L05,market,9,1,0,midday,clear,26,18,1.0,39,7.6,59,moderate
STP-L05-06,L05,market,9,4,0,midday,cloudy,27,19,2.1,97,5.5,66,moderate
STP-L05-06,L05,market,9,4,0,midday,fog,26,20,2.1,48,4.8,71,moderate
STP-L05-06,L05,market,9,5,1,midday,clear,11,7,2.3,87,1.3,29,light
STP-L05-06,L05,market,9,5,1,midday,wind,15,10,1.6,60,3.1,25,moderate
STP-L05-06,L05,market,12,0,0,lunch,cloudy,37,25,2.5,64,5.3,73,busy
STP-L05-06,L05,market,12,0,0,lunch,clear,32,22,1.0,86,9.4,50,busy
STP-L05-06,L05,market,12,1,0,lunch,cloudy,32,23,1.0,51,7.4,63,busy
STP-L05-06,L05,market,12,1,0,lunch,fog,41,27,1.3,52,5.6,76,busy
STP-L05-06,L05,market,12,2,0,lunch,cloudy,37,32,2.1,29,10.6,67,busy
STP-L05-06,L05,market,12,2,0,lunch,rain,45,28,1.4,17,6.5,123,busy
STP-L05-06,L05,market,12,6,1,lunch,rain,23,19,2.7,118,6.6,32,moderate
STP-L05-06,L05,market,12,6,1,lunch,fog,23,14,0.6,61,3.9,59,moderate
STP-L05-06,L05,market,13,2,0,lunch,fog,42,32,1.1,58,14.7,81,busy
STP-L05-06,L05,market,13,2,0,lunch,snow,39,30,1.8,12,4.5,75,busy
STP-L05-06,L05,market,13,3,0,lunch,snow,44,35,2.8,118,4.5,67,busy
STP-L05-06,L05,market,13,3,0,lunch,fog,38,31,1.2,104,10.6,100,busy
STP-L05-06,L05,market,13,4,0,lunch,clear,38,27,2.0,32,4.5,72,busy
STP-L05-06,L05,market,13,4,0,lunch,snow,57,45,2.4,94,6.8,102,crowded
STP-L05-06,L05,market,13,5,1,lunch,wind,24,15,2.0,33,7.3,39,moderate
STP-L05-06,L05,market,13,5,1,lunch,fog,19,13,0.7,53,4.6,30,moderate
STP-L05-06,L05,market,13,6,1,lunch,clear,24,22,2.5,44,5.2,60,moderate
STP-L05-06,L05,market,13,6,1,lunch,rain,25,22,2.2,97,4.2,63,moderate
STP-L05-06,L05,market,17,4,0,evening_rush,rain,72,67,0.8,50,7.6,107,crowded
STP-L05-06,L05,market,17,4,0,evening_rush,snow,53,44,2.3,52,14.2,78,crowded
STP-L05-06,L05,market,17,5,1,evening_rush,fog,34,22,0.6,93,7.7,54,busy
STP-L05-06,L05,market,17,5,1,evening_rush,wind,37,29,2.7,103,7.3,77,busy
STP-L05-06,L05,market,17,6,1,evening_rush,clear,23,19,1.5,44,4.3,35,moderate
STP-L05-06,L05,market,17,6,1,evening_rush,wind,33,26,3.0,33,7.4,90,busy
STP-L05-06,L05,market,18,4,0,evening_rush,wind,53,43,0.8,100,15.8,142,crowded
STP-L05-06,L05,market,18,4,0,evening_rush,clear,54,48,2.1,112,6.6,85,crowded
STP-L05-06,L05,market,18,6,1,evening_rush,snow,46,37,2.6,90,7.3,122,busy
STP-L05-06,L05,market,18,6,1,evening_rush,rain,39,30,1.0,68,11.6,61,busy
STP-L05-06,L05,market,20,0,0,evening,snow,44,29,2.3,89,14.6,101,busy
STP-L05-06,L05,market,20,0,0,evening,cloudy,22,19,0.8,55,6.2,57,moderate
STP-L05-06,L05,market,20,1,0,evening,cloudy,19,16,2.5,43,2.4,33,moderate
STP-L05-06,L05,market,20,1,0,evening,rain,29,19,2.6,119,5.6,76,moderate
STP-L05-06,L05,market,20,6,1,evening,fog,14,13,3.0,78,1.7,27,light
STP-L05-06,L05,market,20,6,1,evening,rain,20,13,0.9,20,6.0,44,moderate
STP-L05-06,L05,market,22,1,0,evening,fog,26,17,2.1,119,8.3,57,moderate
STP-L05-06,L05,market,22,1,0,evening,rain,28,23,0.6,8,5.4,49,moderate
STP-L05-06,L05,market,22,2,0,evening,snow,39,29,2.7,37,11.1,82,busy
STP-L05-06,L05,market,22,2,0,evening,cloudy,25,21,1.9,59,6.7,69,moderate
STP-L05-06,L05,market,22,5,1,evening,rain,20,18,0.6,110,4.2,30,moderate
STP-L05-06,L05,market,22,5,1,evening,cloudy,19,11,1.9,109,5.9,27,moderate
STP-L05-07,L05,university,6,4,0,early_morning,clear,51,36,0.6,73,15.9,104,crowded
STP-L05-07,L05,university,6,4,0,early_morning,snow,84,50,0.8,62,16.4,161,crowded
STP-L05-07,L05,university,6,6,1,early_morning,rain,32,23,0.6,44,7.2,57,busy
STP-L05-07,L05,university,6,6,1,early_morning,clear,23,19,0.7,18,3.3,47,moderate
STP-L05-07,L05,university,7,1,0,morning_rush,cloudy,102,83,2.5,79,22.2,259,crowded
STP-L05-07,L05,university,7,1,0,morning_rush,clear,109,66,1.6,21,13.2,156,crowded
STP-L05-07,L05,university,7,3,0,morning_rush,cloudy,137,116,0.7,95,27.2,220,crowded
STP-L05-07,L05,university,7,3,0,morning_rush,fog,149,91,1.6,53,24.2,343,crowded
STP-L05-07,L05,university,7,4,0,morning_rush,wind,120,79,0.6,63,31.0,330,crowded
STP-L05-07,L05,university,7,4,0,morning_rush,clear,82,52,0.6,45,11.5,223,crowded
STP-L05-07,L05,university,7,5,1,morning_rush,clear,73,64,0.5,59,23.7,134,crowded
STP-L05-07,L05,university,7,5,1,morning_rush,rain,108,99,0.5,51,16.7,194,crowded
STP-L05-07,L05,university,7,6,1,morning_rush,rain,75,46,1.9,85,19.4,165,crowded
STP-L05-07,L05,university,7,6,1,morning_rush,fog,97,86,2.1,119,31.1,215,crowded
STP-L05-07,L05,university,8,0,0,morning_rush,wind,103,89,2.3,43,22.3,195,crowded
STP-L05-07,L05,university,8,0,0,morning_rush,fog,117,100,2.1,29,13.1,235,crowded
STP-L05-07,L05,university,8,1,0,morning_rush,cloudy,121,101,2.1,21,30.4,312,crowded
STP-L05-07,L05,university,8,1,0,morning_rush,snow,142,95,1.6,60,34.6,364,crowded
STP-L05-07,L05,university,8,2,0,morning_rush,fog,98,62,2.4,30,20.1,196,crowded
STP-L05-07,L05,university,8,2,0,morning_rush,snow,189,142,1.0,13,50.0,485,crowded
STP-L05-07,L05,university,8,3,0,morning_rush,snow,173,149,2.0,119,51.9,397,crowded
STP-L05-07,L05,university,8,3,0,morning_rush,clear,119,97,2.0,65,20.7,241,crowded
STP-L05-07,L05,university,8,4,0,morning_rush,snow,172,123,2.1,107,44.1,349,crowded
STP-L05-07,L05,university,8,4,0,morning_rush,fog,114,70,1.5,46,12.9,287,crowded
STP-L05-07,L05,university,8,5,1,morning_rush,rain,94,65,1.7,82,19.8,185,crowded
STP-L05-07,L05,university,8,5,1,morning_rush,fog,99,66,1.6,58,18.2,227,crowded
STP-L05-07,L05,university,8,6,1,morning_rush,wind,77,63,2.6,11,16.3,178,crowded
STP-L05-07,L05,university,8,6,1,morning_rush,clear,75,67,0.8,92,9.8,171,crowded
STP-L05-07,L05,university,9,1,0,midday,clear,42,26,0.7,98,7.8,103,busy
STP-L05-07,L05,university,9,1,0,midday,wind,61,51,1.5,14,20.6,136,crowded
STP-L05-07,L05,university,12,3,0,lunch,cloudy,68,42,0.9,61,20.6,147,crowded
STP-L05-07,L05,university,12,3,0,lunch,rain,69,43,1.6,60,23.4,168,crowded
STP-L05-07,L05,university,12,4,0,lunch,clear,53,41,0.8,48,15.4,80,crowded
STP-L05-07,L05,university,12,4,0,lunch,wind,64,42,2.5,12,19.6,157,crowded
STP-L05-07,L05,university,13,0,0,lunch,wind,54,49,1.5,30,18.7,125,crowded
STP-L05-07,L05,university,13,0,0,lunch,fog,58,41,1.0,61,19.0,88,crowded
STP-L05-07,L05,university,13,4,0,lunch,clear,59,39,2.6,105,16.2,144,crowded
STP-L05-07,L05,university,13,4,0,lunch,snow,85,69,1.1,106,13.1,142,crowded
STP-L05-07,L05,university,18,0,0,evening_rush,cloudy,107,96,0.7,14,10.9,167,crowded
STP-L05-07,L05,university,18,0,0,evening_rush,snow,138,100,1.6,100,27.4,281,crowded
STP-L05-07,L05,university,18,3,0,evening_rush,snow,161,127,2.1,58,16.7,401,crowded
STP-L05-07,L05,university,18,3,0,evening_rush,clear,75,46,2.1,115,25.2,190,crowded
STP-L05-07,L05,university,18,4,0,evening_rush,snow,166,151,1.4,35,29.2,388,crowded
STP-L05-07,L05,university,18,4,0,evening_rush,clear,95,85,2.9,71,28.9,257,crowded
STP-L05-07,L05,university,18,5,1,evening_rush,clear,66,44,2.3,18,22.9,125,crowded
STP-L05-07,L05,university,18,5,1,evening_rush,wind,74,68,0.9,19,17.8,122,crowded
STP-L05-07,L05,university,18,6,1,evening_rush,rain,79,48,2.8,118,26.8,172,crowded
STP-L05-07,L05,university,18,6,1,evening_rush,wind,56,51,0.8,106,9.1,124,crowded
STP-L05-07,L05,university,20,1,0,evening,cloudy,49,37,2.4,120,14.2,130,busy
