observation_id,trip_id,line_id,stop_id,stop_sequence,stop_type,date,day_of_week,is_weekend,hour_of_day,time_bucket,planned_arrival,actual_arrival,delay_min,is_delayed,passengers_waiting,passengers_boarding,passengers_alighting,dwell_time_min,cumulative_delay_min,weather_condition,traffic_level,speed_factor,minutes_to_next_bus
OBS-003732,TRP-08898,L05,STP-L05-07,7,university,2025-03-20,3,0,14,afternoon,2025-03-20 15:04:12,2025-03-20 15:04:06,-0.1,0,51,11,3,0.8,-0.1,cloudy,low,0.995,9.5
OBS-003733,TRP-08898,L05,STP-L05-08,8,market,2025-03-20,3,0,14,afternoon,2025-03-20 15:08:42,2025-03-20 15:08:48,0.1,0,24,21,0,1.2,0.1,cloudy,low,0.995,11.9
OBS-003734,TRP-08898,L05,STP-L05-09,9,residential,2025-03-20,3,0,14,afternoon,2025-03-20 15:11:24,2025-03-20 15:11:24,0.0,0,15,13,0,1.4,-0.0,cloudy,low,0.995,6.8
OBS-003735,TRP-08898,L05,STP-L05-10,10,university,2025-03-20,3,0,14,afternoon,2025-03-20 15:15:18,2025-03-20 15:15:24,0.1,0,48,9,7,1.4,0.1,cloudy,low,0.995,4.8
OBS-003736,TRP-08898,L05,STP-L05-11,11,residential,2025-03-20,3,0,14,afternoon,2025-03-20 15:19:12,2025-03-20 15:19:30,0.3,0,15,5,3,0.9,0.3,cloudy,low,0.995,5.6
OBS-003737,TRP-08898,L05,STP-L05-12,12,university,2025-03-20,3,0,14,afternoon,2025-03-20 15:23:18,2025-03-20 15:23:24,0.1,0,40,0,1,0.8,0.1,cloudy,low,0.995,4.8
OBS-003738,TRP-08898,L05,STP-L05-13,13,university,2025-03-20,3,0,14,afternoon,2025-03-20 15:25:42,2025-03-20 15:25:54,0.2,0,36,16,13,1.4,0.2,cloudy,low,0.995,4.6
OBS-003739,TRP-08898,L05,STP-L05-14,14,market,2025-03-20,3,0,14,afternoon,2025-03-20 15:29:36,2025-03-20 15:29:54,0.3,0,22,9,1,0.8,0.3,cloudy,low,0.995,8.9
OBS-003740,TRP-08898,L05,STP-L05-15,15,university,2025-03-20,3,0,14,afternoon,2025-03-20 15:34:06,2025-03-20 15:34:36,0.5,0,51,2,7,1.2,0.5,cloudy,low,0.995,11.9
OBS-003741,TRP-08898,L05,STP-L05-16,16,terminal,2025-03-20,3,0,14,afternoon,2025-03-20 15:36:48,2025-03-20 15:37:18,0.5,0,40,3,3,0.8,0.5,cloudy,low,0.995,5.8
OBS-003742,TRP-02104,L04,STP-L04-01,1,terminal,2025-03-05,2,0,21,evening,2025-03-05 21:37:18,2025-03-05 21:37:42,0.4,0,41,13,2,1.3,0.4,cloudy,moderate,0.823,31.5
OBS-003743,TRP-02104,L04,STP-L04-02,2,residential,2025-03-05,2,0,21,evening,2025-03-05 21:41:06,2025-03-05 21:42:00,0.9,0,14,9,9,0.9,0.9,cloudy,moderate,0.823,14.7
OBS-003744,TRP-02104,L04,STP-L04-03,3,university,2025-03-05,2,0,21,evening,2025-03-05 21:44:18,2025-03-05 21:45:48,1.5,0,57,12,8,1.3,1.5,cloudy,moderate,0.823,18.7
OBS-003745,TRP-02104,L04,STP-L04-04,4,university,2025-03-05,2,0,21,evening,2025-03-05 21:47:54,2025-03-05 21:50:00,2.1,1,48,42,34,3.2,2.1,cloudy,moderate,0.823,30.1
OBS-003746,TRP-02104,L04,STP-L04-05,5,hospital,2025-03-05,2,0,21,evening,2025-03-05 21:53:00,2025-03-05 21:55:30,2.5,1,37,35,2,2.2,2.5,cloudy,moderate,0.823,13.8
OBS-003747,TRP-02104,L04,STP-L04-06,6,residential,2025-03-05,2,0,21,evening,2025-03-05 21:56:42,2025-03-05 21:59:24,2.7,1,12,1,4,0.4,2.7,cloudy,moderate,0.823,23.2
OBS-003748,TRP-02104,L04,STP-L04-07,7,residential,2025-03-05,2,0,21,evening,2025-03-05 21:59:48,2025-03-05 22:03:12,3.4,1,11,1,6,1.0,3.4,cloudy,moderate,0.823,34.7
OBS-003749,TRP-02104,L04,STP-L04-08,8,market,2025-03-05,2,0,21,evening,2025-03-05 22:02:18,2025-03-05 22:06:00,3.7,1,22,0,5,0.5,3.7,cloudy,moderate,0.823,16.6
OBS-003750,TRP-02104,L04,STP-L04-09,9,market,2025-03-05,2,0,21,evening,2025-03-05 22:04:18,2025-03-05 22:08:24,4.1,1,19,19,15,1.9,4.1,cloudy,moderate,0.823,26.0
OBS-003751,TRP-02104,L04,STP-L04-10,10,residential,2025-03-05,2,0,21,evening,2025-03-05 22:09:06,2025-03-05 22:13:48,4.7,1,10,9,10,1.0,4.7,cloudy,moderate,0.823,32.1
OBS-003752,TRP-02104,L04,STP-L04-11,11,hospital,2025-03-05,2,0,21,evening,2025-03-05 22:12:42,2025-03-05 22:17:48,5.1,1,24,1,0,0.7,5.1,cloudy,moderate,0.823,26.3
OBS-003753,TRP-02104,L04,STP-L04-12,12,terminal,2025-03-05,2,0,21,evening,2025-03-05 22:15:42,2025-03-05 22:21:18,5.6,1,43,16,19,1.6,5.6,cloudy,moderate,0.823,18.5
OBS-003754,TRP-00406,L05,STP-L05-01,1,terminal,2025-03-01,5,1,17,evening_rush,2025-03-01 17:26:06,2025-03-01 17:26:30,0.4,0,65,12,5,1.4,0.4,cloudy,moderate,0.761,5.4
OBS-003755,TRP-00406,L05,STP-L05-02,2,university,2025-03-01,5,1,17,evening_rush,2025-03-01 17:29:06,2025-03-01 17:29:54,0.8,0,51,26,7,1.9,0.8,cloudy,moderate,0.761,8.4
OBS-003756,TRP-00406,L05,STP-L05-03,3,university,2025-03-01,5,1,17,evening_rush,2025-03-01 17:33:06,2025-03-01 17:34:24,1.3,0,62,20,13,1.9,1.3,cloudy,moderate,0.761,5.6
OBS-003757,TRP-00406,L05,STP-L05-04,4,regular,2025-03-01,5,1,17,evening_rush,2025-03-01 17:37:12,2025-03-01 17:39:12,2.0,0,9,7,0,1.0,2.0,cloudy,moderate,0.761,9.2
OBS-003758,TRP-00406,L05,STP-L05-05,5,hospital,2025-03-01,5,1,17,evening_rush,2025-03-01 17:40:42,2025-03-01 17:43:36,2.9,1,36,31,13,2.2,2.9,cloudy,moderate,0.761,9.4
OBS-003759,TRP-00406,L05,STP-L05-06,6,market,2025-03-01,5,1,17,evening_rush,2025-03-01 17:44:54,2025-03-01 17:48:30,3.6,1,31,21,9,1.9,3.6,cloudy,moderate,0.761,14.0
OBS-003760,TRP-00406,L05,STP-L05-07,7,university,2025-03-01,5,1,17,evening_rush,2025-03-01 17:49:18,2025-03-01 17:53:36,4.3,1,70,45,23,2.7,4.3,cloudy,moderate,0.761,9.1
OBS-003761,TRP-00406,L05,STP-L05-08,8,market,2025-03-01,5,1,17,evening_rush,2025-03-01 17:55:42,2025-03-01 18:00:54,5.2,1,26,5,3,0.8,5.2,cloudy,moderate,0.761,8.7
OBS-003762,TRP-00406,L05,STP-L05-09,9,residential,2025-03-01,5,1,17,evening_rush,2025-03-01 17:58:00,2025-03-01 18:03:42,5.7,1,18,16,8,1.3,5.7,cloudy,moderate,0.761,12.9
OBS-003763,TRP-00406,L05,STP-L05-10,10,university,2025-03-01,5,1,17,evening_rush,2025-03-01 18:01:48,2025-03-01 18:08:18,6.5,1,61,49,0,2.2,6.5,cloudy,moderate,0.761,10.8
OBS-003764,TRP-00406,L05,STP-L05-11,11,residential,2025-03-01,5,1,17,evening_rush,2025-03-01 18:06:30,2025-03-01 18:13:36,7.1,1,14,8,7,0.9,7.1,cloudy,moderate,0.761,10.4
OBS-003765,TRP-00406,L05,STP-L05-12,12,university,2025-03-01,5,1,17,evening_rush,2025-03-01 18:10:36,2025-03-01 18:18:24,7.8,1,75,11,6,1.4,7.8,cloudy,moderate,0.761,10.2
OBS-003766,TRP-00406,L05,STP-L05-13,13,university,2025-03-01,5,1,17,evening_rush,2025-03-01 18:13:36,2025-03-01 18:22:00,8.4,1,47,42,15,2.7,8.4,cloudy,moderate,0.761,11.9
OBS-003767,TRP-00406,L05,STP-L05-14,14,market,2025-03-01,5,1,17,evening_rush,2025-03-01 18:18:48,2025-03-01 18:28:06,9.3,1,36,6,1,0.5,9.3,cloudy,moderate,0.761,7.7
OBS-003768,TRP-00406,L05,STP-L05-15,15,university,2025-03-01,5,1,17,evening_rush,2025-03-01 18:23:00,2025-03-01 18:33:48,10.8,1,57,10,14,1.1,10.8,cloudy,moderate,0.761,6.2
OBS-003769,TRP-00406,L05,STP-L05-16,16,terminal,2025-03-01,5,1,17,evening_rush,2025-03-01 18:25:36,2025-03-01 18:37:00,11.4,1,55,39,31,3.3,11.4,cloudy,moderate,0.761,6.8
OBS-003770,TRP-09699,L04,STP-L04-01,1,terminal,2025-03-22,5,1,14,afternoon,2025-03-22 14:31:30,2025-03-22 14:31:30,0.0,0,23,2,1,0.8,0.0,cloudy,low,1.004,20.9
OBS-003771,TRP-09699,L04,STP-L04-02,2,residential,2025-03-22,5,1,14,afternoon,2025-03-22 14:34:48,2025-03-22 14:34:42,-0.1,0,10,3,3,0.8,-0.1,cloudy,low,1.004,26.0
OBS-003772,TRP-09699,L04,STP-L04-03,3,university,2025-03-22,5,1,14,afternoon,2025-03-22 14:37:54,2025-03-22 14:38:00,0.1,0,35,5,2,0.8,0.1,cloudy,low,1.004,27.5
OBS-003773,TRP-09699,L04,STP-L04-04,4,university,2025-03-22,5,1,14,afternoon,2025-03-22 14:41:00,2025-03-22 14:41:00,0.0,0,26,26,2,1.5,0.0,cloudy,low,1.004,27.8
OBS-003774,TRP-09699,L04,STP-L04-05,5,hospital,2025-03-22,5,1,14,afternoon,2025-03-22 14:44:24,2025-03-22 14:44:24,0.0,0,16,11,15,1.4,0.0,cloudy,low,1.004,10.6
OBS-003775,TRP-09699,L04,STP-L04-06,6,residential,2025-03-22,5,1,14,afternoon,2025-03-22 14:47:18,2025-03-22 14:47:18,0.0,0,6,4,3,0.6,0.0,cloudy,low,1.004,17.1
OBS-003776,TRP-09699,L04,STP-L04-07,7,residential,2025-03-22,5,1,14,afternoon,2025-03-22 14:50:36,2025-03-22 14:50:36,0.0,0,6,1,4,1.0,0.0,cloudy,low,1.004,19.4
OBS-003777,TRP-09699,L04,STP-L04-08,8,market,2025-03-22,5,1,14,afternoon,2025-03-22 14:53:06,2025-03-22 14:53:06,0.0,0,16,0,2,0.6,0.0,cloudy,low,1.004,17.2
OBS-003778,TRP-09699,L04,STP-L04-09,9,market,2025-03-22,5,1,14,afternoon,2025-03-22 14:55:12,2025-03-22 14:55:12,0.0,0,14,10,12,1.5,0.0,cloudy,low,1.004,17.4
OBS-003779,TRP-09699,L04,STP-L04-10,10,residential,2025-03-22,5,1,14,afternoon,2025-03-22 14:59:36,2025-03-22 14:59:42,0.1,0,7,2,0,1.0,0.1,cloudy,low,1.004,10.6
OBS-003780,TRP-09699,L04,STP-L04-11,11,hospital,2025-03-22,5,1,14,afternoon,2025-03-22 15:03:12,2025-03-22 15:03:12,0.0,0,19,9,9,1.6,0.0,cloudy,low,1.004,29.3
OBS-003781,TRP-09699,L04,STP-L04-12,12,terminal,2025-03-22,5,1,14,afternoon,2025-03-22 15:07:06,2025-03-22 15:07:18,0.2,0,27,13,5,1.4,0.2,cloudy,low,1.004,13.3
OBS-003782,TRP-08078,L01,STP-L01-01,1,terminal,2025-03-19,2,0,8,morning_rush,2025-03-19 08:14:36,2025-03-19 08:16:54,2.3,1,119,66,1,3.1,2.3,cloudy,congested,0.425,40.7
OBS-003783,TRP-08078,L01,STP-L01-02,2,regular,2025-03-19,2,0,8,morning_rush,2025-03-19 08:19:12,2025-03-19 08:23:24,4.2,1,18,5,7,1.1,4.2,cloudy,congested,0.425,27.8
OBS-003784,TRP-08078,L01,STP-L01-03,3,regular,2025-03-19,2,0,8,morning_rush,2025-03-19 08:22:30,2025-03-19 08:29:36,7.1,1,17,1,4,1.0,7.1,cloudy,congested,0.425,33.3
OBS-003785,TRP-08078,L01,STP-L01-04,4,university,2025-03-19,2,0,8,morning_rush,2025-03-19 08:26:30,2025-03-19 08:37:48,11.3,1,126,17,16,2.1,11.3,cloudy,congested,0.425,26.7
OBS-003786,TRP-08078,L01,STP-L01-05,5,hospital,2025-03-19,2,0,8,morning_rush,2025-03-19 08:30:06,2025-03-19 08:43:30,13.4,1,72,39,12,2.4,13.4,cloudy,congested,0.425,18.9
OBS-003787,TRP-08078,L01,STP-L01-06,6,residential,2025-03-19,2,0,8,morning_rush,2025-03-19 08:35:54,2025-03-19 08:53:18,17.4,1,37,35,17,2.9,17.4,cloudy,congested,0.425,21.6
OBS-003788,TRP-08078,L01,STP-L01-07,7,regular,2025-03-19,2,0,8,morning_rush,2025-03-19 08:41:42,2025-03-19 09:02:42,21.0,1,21,17,19,2.0,21.0,cloudy,congested,0.425,40.2
OBS-003789,TRP-08078,L01,STP-L01-08,8,regular,2025-03-19,2,0,8,morning_rush,2025-03-19 08:46:12,2025-03-19 09:10:48,24.6,1,17,9,2,1.4,24.6,cloudy,congested,0.425,22.2
OBS-003790,TRP-08078,L01,STP-L01-09,9,university,2025-03-19,2,0,8,morning_rush,2025-03-19 08:49:06,2025-03-19 09:15:42,26.6,1,104,38,27,3.1,26.6,cloudy,congested,0.425,22.9
OBS-003791,TRP-08078,L01,STP-L01-10,10,regular,2025-03-19,2,0,8,morning_rush,2025-03-19 08:54:12,2025-03-19 09:23:12,29.0,1,25,17,21,1.8,29.0,cloudy,congested,0.425,36.6
OBS-003792,TRP-08078,L01,STP-L01-11,11,regular,2025-03-19,2,0,8,morning_rush,2025-03-19 08:58:36,2025-03-19 09:30:54,32.3,1,24,10,10,1.4,32.3,cloudy,congested,0.425,33.8
OBS-003793,TRP-08078,L01,STP-L01-12,12,regular,2025-03-19,2,0,8,morning_rush,2025-03-19 09:02:48,2025-03-19 09:39:18,36.5,1,15,7,8,0.9,36.5,cloudy,congested,0.425,16.6
OBS-003794,TRP-08078,L01,STP-L01-13,13,regular,2025-03-19,2,0,8,morning_rush,2025-03-19 09:06:06,2025-03-19 09:45:54,39.8,1,25,25,16,2.3,39.8,cloudy,congested,0.425,19.6
OBS-003795,TRP-08078,L01,STP-L01-14,14,terminal,2025-03-19,2,0,8,morning_rush,2025-03-19 09:09:54,2025-03-19 09:51:48,41.9,1,120,58,6,2.7,41.9,cloudy,congested,0.425,40.9
OBS-003796,TRP-01164,L04,STP-L04-01,1,terminal,2025-03-03,0,0,6,early_morning,2025-03-03 06:53:30,2025-03-03 06:53:42,0.2,0,41,9,7,1.1,0.2,clear,moderate,0.854,23.6
OBS-003797,TRP-01164,L04,STP-L04-02,2,residential,2025-03-03,0,0,6,early_morning,2025-03-03 06:57:06,2025-03-03 06:57:42,0.6,0,12,8,11,1.0,0.6,clear,moderate,0.854,17.8
OBS-003798,TRP-01164,L04,STP-L04-03,3,university,2025-03-03,0,0,6,early_morning,2025-03-03 07:00:24,2025-03-03 07:01:18,0.9,0,43,26,15,1.8,0.9,clear,moderate,0.854,21.8
OBS-003799,TRP-01164,L04,STP-L04-04,4,university,2025-03-03,0,0,6,early_morning,2025-03-03 07:04:30,2025-03-03 07:05:36,1.1,0,55,1,0,0.4,1.1,clear,moderate,0.854,12.2
OBS-003800,TRP-01164,L04,STP-L04-05,5,hospital,2025-03-03,0,0,6,early_morning,2025-03-03 07:06:48,2025-03-03 07:08:18,1.5,0,25,21,14,1.7,1.5,clear,moderate,0.854,18.2
OBS-003801,TRP-01164,L04,STP-L04-06,6,residential,2025-03-03,0,0,6,early_morning,2025-03-03 07:10:00,2025-03-03 07:11:48,1.8,0,13,10,2,1.0,1.8,clear,moderate,0.854,20.3
OBS-003802,TRP-01164,L04,STP-L04-07,7,residential,2025-03-03,0,0,6,early_morning,2025-03-03 07:13:42,2025-03-03 07:16:06,2.4,1,14,12,14,1.6,2.4,clear,moderate,0.854,25.3
OBS-003803,TRP-01164,L04,STP-L04-08,8,market,2025-03-03,0,0,6,early_morning,2025-03-03 07:16:48,2025-03-03 07:19:24,2.6,1,21,4,2,1.2,2.6,clear,moderate,0.854,33.4
OBS-003804,TRP-01164,L04,STP-L04-09,9,market,2025-03-03,0,0,6,early_morning,2025-03-03 07:19:30,2025-03-03 07:22:24,2.9,1,27,14,9,1.4,2.9,clear,moderate,0.854,33.5
OBS-003805,TRP-01164,L04,STP-L04-10,10,residential,2025-03-03,0,0,6,early_morning,2025-03-03 07:23:48,2025-03-03 07:27:12,3.4,1,13,5,2,1.3,3.4,clear,moderate,0.854,30.0
OBS-003806,TRP-01164,L04,STP-L04-11,11,hospital,2025-03-03,0,0,6,early_morning,2025-03-03 07:27:42,2025-03-03 07:31:24,3.7,1,32,22,22,2.2,3.7,clear,moderate,0.854,14.5
OBS-003807,TRP-01164,L04,STP-L04-12,12,terminal,2025-03-03,0,0,6,early_morning,2025-03-03 07:32:12,2025-03-03 07:36:24,4.2,1,40,7,8,1.0,4.2,clear,moderate,0.854,20.5
OBS-003808,TRP-04689,L03,STP-L03-01,1,terminal,2025-03-11,1,0,13,lunch,2025-03-11 13:51:30,2025-03-11 13:51:30,0.0,0,66,35,32,2.9,0.0,clear,low,0.998,13.8
OBS-003809,TRP-04689,L03,STP-L03-02,2,market,2025-03-11,1,0,13,lunch,2025-03-11 13:56:24,2025-03-11 13:56:18,-0.1,0,38,3,1,0.6,-0.1,clear,low,0.998,11.7
OBS-003810,TRP-04689,L03,STP-L03-03,3,hospital,2025-03-11,1,0,13,lunch,2025-03-11 14:00:24,2025-03-11 14:00:24,0.0,0,32,26,28,2.7,0.0,clear,low,0.998,8.3
OBS-003811,TRP-04689,L03,STP-L03-04,4,regular,2025-03-11,1,0,13,lunch,2025-03-11 14:05:36,2025-03-11 14:05:36,0.0,0,13,5,0,1.0,0.0,clear,low,0.998,6.6
OBS-003812,TRP-04689,L03,STP-L03-05,5,regular,2025-03-11,1,0,13,lunch,2025-03-11 14:09:30,2025-03-11 14:09:18,-0.2,0,13,6,10,0.7,-0.2,clear,low,0.998,7.8
OBS-003813,TRP-04689,L03,STP-L03-06,6,hospital,2025-03-11,1,0,13,lunch,2025-03-11 14:12:18,2025-03-11 14:12:06,-0.2,0,47,21,20,1.8,-0.2,clear,low,0.998,14.4
OBS-003814,TRP-04689,L03,STP-L03-07,7,market,2025-03-11,1,0,13,lunch,2025-03-11 14:16:24,2025-03-11 14:16:18,-0.1,0,25,23,14,2.3,-0.1,clear,low,0.998,5.6
OBS-003815,TRP-04689,L03,STP-L03-08,8,residential,2025-03-11,1,0,13,lunch,2025-03-11 14:22:30,2025-03-11 14:22:42,0.2,0,20,0,5,1.0,0.2,clear,low,0.998,8.6
OBS-003816,TRP-04689,L03,STP-L03-09,9,terminal,2025-03-11,1,0,13,lunch,2025-03-11 14:25:48,2025-03-11 14:25:54,0.1,0,63,31,18,2.0,0.1,clear,low,0.998,12.7
OBS-003817,TRP-00673,L03,STP-L03-01,1,terminal,2025-03-02,6,1,16,afternoon,2025-03-02 16:35:24,2025-03-02 16:36:06,0.7,0,43,16,9,1.4,0.7,snow,low,0.647,12.6
OBS-003818,TRP-00673,L03,STP-L03-02,2,market,2025-03-02,6,1,16,afternoon,2025-03-02 16:38:48,2025-03-02 16:40:48,2.0,0,25,22,5,1.5,2.0,snow,low,0.647,10.8
OBS-003819,TRP-00673,L03,STP-L03-03,3,hospital,2025-03-02,6,1,16,afternoon,2025-03-02 16:43:42,2025-03-02 16:47:18,3.6,1,25,5,5,0.7,3.6,snow,low,0.647,11.1
OBS-003820,TRP-00673,L03,STP-L03-04,4,regular,2025-03-02,6,1,16,afternoon,2025-03-02 16:46:54,2025-03-02 16:51:54,5.0,1,9,4,8,1.2,5.0,snow,low,0.647,11.6
OBS-003821,TRP-00673,L03,STP-L03-05,5,regular,2025-03-02,6,1,16,afternoon,2025-03-02 16:51:00,2025-03-02 16:57:36,6.6,1,9,3,7,0.6,6.6,snow,low,0.647,14.8
OBS-003822,TRP-00673,L03,STP-L03-06,6,hospital,2025-03-02,6,1,16,afternoon,2025-03-02 16:53:42,2025-03-02 17:01:18,7.6,1,35,6,5,1.3,7.6,snow,low,0.647,8.3
OBS-003823,TRP-00673,L03,STP-L03-07,7,market,2025-03-02,6,1,16,afternoon,2025-03-02 16:57:18,2025-03-02 17:06:12,8.9,1,21,13,9,1.6,8.9,snow,low,0.647,21.5
OBS-003824,TRP-00673,L03,STP-L03-08,8,residential,2025-03-02,6,1,16,afternoon,2025-03-02 17:02:42,2025-03-02 17:13:54,11.2,1,13,5,10,1.4,11.2,snow,low,0.647,14.0
OBS-003825,TRP-00673,L03,STP-L03-09,9,terminal,2025-03-02,6,1,16,afternoon,2025-03-02 17:06:24,2025-03-02 17:19:06,12.7,1,33,5,5,0.8,12.7,snow,low,0.647,15.0
OBS-003826,TRP-11105,L05,STP-L05-01,1,terminal,2025-03-25,1,0,10,midday,2025-03-25 10:22:30,2025-03-25 10:23:24,0.9,0,34,10,1,0.9,0.9,cloudy,high,0.608,18.6
OBS-003827,TRP-11105,L05,STP-L05-02,2,university,2025-03-25,1,0,10,midday,2025-03-25 10:25:00,2025-03-25 10:27:00,2.0,0,44,44,24,3.1,2.0,cloudy,high,0.608,11.9
OBS-003828,TRP-11105,L05,STP-L05-03,3,university,2025-03-25,1,0,10,midday,2025-03-25 10:30:12,2025-03-25 10:33:48,3.6,1,42,34,27,3.1,3.6,cloudy,high,0.608,7.1
OBS-003829,TRP-11105,L05,STP-L05-04,4,regular,2025-03-25,1,0,10,midday,2025-03-25 10:35:30,2025-03-25 10:40:42,5.2,1,8,1,4,0.4,5.2,cloudy,high,0.608,12.6
OBS-003830,TRP-11105,L05,STP-L05-05,5,hospital,2025-03-25,1,0,10,midday,2025-03-25 10:38:24,2025-03-25 10:45:30,7.1,1,33,33,3,2.0,7.1,cloudy,high,0.608,7.0
OBS-003831,TRP-11105,L05,STP-L05-06,6,market,2025-03-25,1,0,10,midday,2025-03-25 10:42:24,2025-03-25 10:50:42,8.3,1,27,27,9,2.2,8.3,cloudy,high,0.608,18.6
OBS-003832,TRP-11105,L05,STP-L05-07,7,university,2025-03-25,1,0,10,midday,2025-03-25 10:47:06,2025-03-25 10:57:12,10.1,1,58,20,25,2.1,10.1,cloudy,high,0.608,18.4
OBS-003833,TRP-11105,L05,STP-L05-08,8,market,2025-03-25,1,0,10,midday,2025-03-25 10:52:54,2025-03-25 11:05:12,12.3,1,27,13,18,1.9,12.3,cloudy,high,0.608,14.3
OBS-003834,TRP-11105,L05,STP-L05-09,9,residential,2025-03-25,1,0,10,midday,2025-03-25 10:56:18,2025-03-25 11:09:24,13.1,1,16,16,16,1.4,13.1,cloudy,high,0.608,18.6
OBS-003835,TRP-11105,L05,STP-L05-10,10,university,2025-03-25,1,0,10,midday,2025-03-25 11:00:12,2025-03-25 11:15:06,14.9,1,38,3,8,1.3,14.9,cloudy,high,0.608,14.3
OBS-003836,TRP-11105,L05,STP-L05-11,11,residential,2025-03-25,1,0,10,midday,2025-03-25 11:04:00,2025-03-25 11:20:30,16.5,1,10,9,6,1.2,16.5,cloudy,high,0.608,19.5
OBS-003837,TRP-11105,L05,STP-L05-12,12,university,2025-03-25,1,0,10,midday,2025-03-25 11:08:24,2025-03-25 11:26:48,18.4,1,47,44,28,3.1,18.4,cloudy,high,0.608,6.6
OBS-003838,TRP-11105,L05,STP-L05-13,13,university,2025-03-25,1,0,10,midday,2025-03-25 11:13:06,2025-03-25 11:32:24,19.3,1,42,42,34,3.2,19.3,cloudy,high,0.608,17.7
OBS-003839,TRP-11105,L05,STP-L05-14,14,market,2025-03-25,1,0,10,midday,2025-03-25 11:18:48,2025-03-25 11:39:30,20.7,1,18,11,16,1.8,20.7,cloudy,high,0.608,14.4
OBS-003840,TRP-11105,L05,STP-L05-15,15,university,2025-03-25,1,0,10,midday,2025-03-25 11:24:18,2025-03-25 11:47:36,23.3,1,48,44,12,3.0,23.3,cloudy,high,0.608,17.2
OBS-003841,TRP-11105,L05,STP-L05-16,16,terminal,2025-03-25,1,0,10,midday,2025-03-25 11:28:48,2025-03-25 11:53:12,24.4,1,40,6,9,1.1,24.4,cloudy,high,0.608,10.4
OBS-003842,TRP-01678,L05,STP-L05-01,1,terminal,2025-03-04,1,0,7,morning_rush,2025-03-04 07:48:54,2025-03-04 07:51:06,2.2,1,95,7,6,1.4,2.2,cloudy,congested,0.416,27.3
OBS-003843,TRP-01678,L05,STP-L05-02,2,university,2025-03-04,1,0,7,morning_rush,2025-03-04 07:51:54,2025-03-04 07:56:30,4.6,1,102,73,12,3.8,4.6,cloudy,congested,0.416,26.5
OBS-003844,TRP-01678,L05,STP-L05-03,3,university,2025-03-04,1,0,7,morning_rush,2025-03-04 07:57:48,2025-03-04 08:05:24,7.6,1,117,94,14,4.4,7.6,cloudy,congested,0.416,13.0
OBS-003845,TRP-01678,L05,STP-L05-04,4,regular,2025-03-04,1,0,7,morning_rush,2025-03-04 08:04:24,2025-03-04 08:15:00,10.6,1,18,10,10,1.1,10.6,cloudy,congested,0.416,18.2
OBS-003846,TRP-01678,L05,STP-L05-05,5,hospital,2025-03-04,1,0,7,morning_rush,2025-03-04 08:08:00,2025-03-04 08:22:12,14.2,1,73,37,4,2.1,14.2,cloudy,congested,0.416,22.4
OBS-003847,TRP-01678,L05,STP-L05-06,6,market,2025-03-04,1,0,7,morning_rush,2025-03-04 08:12:06,2025-03-04 08:29:06,17.0,1,48,37,20,2.3,17.0,cloudy,congested,0.416,20.7
OBS-003848,TRP-01678,L05,STP-L05-07,7,university,2025-03-04,1,0,7,morning_rush,2025-03-04 08:16:54,2025-03-04 08:37:18,20.4,1,88,31,12,1.9,20.4,cloudy,congested,0.416,18.3
OBS-003849,TRP-01678,L05,STP-L05-08,8,market,2025-03-04,1,0,7,morning_rush,2025-03-04 08:22:30,2025-03-04 08:47:36,25.1,1,67,51,35,3.9,25.1,cloudy,congested,0.416,11.7
OBS-003850,TRP-01678,L05,STP-L05-09,9,residential,2025-03-04,1,0,7,morning_rush,2025-03-04 08:27:54,2025-03-04 08:55:12,27.3,1,24,8,8,1.0,27.3,cloudy,congested,0.416,21.7
OBS-003851,TRP-01678,L05,STP-L05-10,10,university,2025-03-04,1,0,7,morning_rush,2025-03-04 08:31:24,2025-03-04 09:02:00,30.6,1,112,4,1,0.6,30.6,cloudy,congested,0.416,20.4
OBS-003852,TRP-01678,L05,STP-L05-11,11,residential,2025-03-04,1,0,7,morning_rush,2025-03-04 08:34:30,2025-03-04 09:08:42,34.2,1,25,9,1,0.6,34.2,cloudy,congested,0.416,12.2
OBS-003853,TRP-01678,L05,STP-L05-12,12,university,2025-03-04,1,0,7,morning_rush,2025-03-04 08:38:18,2025-03-04 09:17:24,39.1,1,122,62,3,3.1,39.1,cloudy,congested,0.416,21.3
OBS-003854,TRP-01678,L05,STP-L05-13,13,university,2025-03-04,1,0,7,morning_rush,2025-03-04 08:43:00,2025-03-04 09:24:18,41.3,1,129,10,2,0.8,41.3,cloudy,congested,0.416,27.0
OBS-003855,TRP-01678,L05,STP-L05-14,14,market,2025-03-04,1,0,7,morning_rush,2025-03-04 08:46:18,2025-03-04 09:31:24,45.1,1,49,11,12,1.7,45.1,cloudy,congested,0.416,25.2
OBS-003856,TRP-01678,L05,STP-L05-15,15,university,2025-03-04,1,0,7,morning_rush,2025-03-04 08:51:42,2025-03-04 09:42:42,51.0,1,108,24,17,2.0,51.0,cloudy,congested,0.416,11.5
OBS-003857,TRP-01678,L05,STP-L05-16,16,terminal,2025-03-04,1,0,7,morning_rush,2025-03-04 08:55:12,2025-03-04 09:48:18,53.1,1,88,4,3,1.0,53.1,cloudy,congested,0.416,21.5
